Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
3,0610,"Stony Point, Agent I ","","Speightstown --- Halloween Fun","","CH",Colt,"","Speightstown","Halloween Fun","","","","","Eisaman Equine",130000
3,0611,"Penn Sales ","","Street Boss --- Harass","","CH",Colt,"","Street Boss","Harass","","","","","R.N.A. (45,000)",---
3,0612,"Gainesway, Agent XXII ","","Emmanuel","","B",Colt,"Emmanuel","More Than Ready","Hard Cloth","","","","","Maverick Racing",350000
3,0613,"Gainesway, Agent XXXV ","","Frostine","","GR/RO",Filly,"Frostine","Frosted","Haunted Heroine","","","","","R.N.A. (35,000)",---
3,0614,"Denali Stud, Agent XXIII ","","Husband Material","","CH",Colt,"Husband Material","American Pharoah","Haysee","","","","","Out",0
3,0615,"Machmer Hall Sales, Agent for Machmer Hall ","","Scenic Masterpiece","","B",Filly,"Scenic Masterpiece","Candy Ride (ARG)","Heidi Maria","","","","","Tommy Town Thoroughbreds",240000
3,0616,"Gainesway, Agent XII ","","Awesome Lady","","B",Filly,"Awesome Lady","Mastery","Helensvale","","","","","Breeze Easy, LLC",240000
3,0617,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Apprehend","","DB/BR",Colt,"Apprehend","Arrogate","Hero's Amor","","","","","R.N.A. (140,000)",---
3,0618,"Denali Stud, Agent XXVI ","","Izzy Em","","B",Filly,"Izzy Em","Uncle Mo","Hessonite","","","","","R.N.A. (120,000)",---
3,0619,"Hunter Valley Farm, Agent ","","Maintainer","","B",Colt,"Maintainer","Air Force Blue","High Maintenance (GB)","","","","","Taproot, Agt for Ironhorse Racing Stable",35000
3,0620,"Nursery Place, Agent ","","Hard Performer","","B",Colt,"Hard Performer","Hard Spun","High Performer","","","","","Kenneth McPeek, Agent",330000
3,0621,"Lane's End, Agent ","","Red Knobs","","CH",Colt,"Red Knobs","Union Rags","Hokey Okey","","","","","Dale Romans, Agent",75000
3,0622,"Eaton Sales, Agent ","","Panther Island","","DB/BR",Colt,"Panther Island","Speightstown","Holiday Blues","","","","","R.N.A. (90,000)",---
3,0623,"Lane's End, Agent ","","Song of Egypt","","DB/BR",Filly,"Song of Egypt","Pioneerof the Nile","Holiday Music","","","","","Out",0
3,0624,"Hunter Valley Farm, Agent ","","Betski","","GR/RO",Filly,"Betski","Runhappy","Holy Dazzle","","","","","R.N.A. (80,000)",---
3,0625,"Gainesway, Agent XII ","","Makes Sense to Me","","B",Filly,"Makes Sense to Me","Street Sense","Holy Heavens","","","","","R.N.A. (125,000)",---
3,0626,"Lane's End, Agent ","","Star Bhai Union","","B",Colt,"Star Bhai Union","Union Rags","Hone In","","","","","R.N.A. (60,000)",---
3,0627,"Taylor Made Sales Agency, Agent LXXIV ","","Law Abidin Annie","","DB/BR",Filly,"Law Abidin Annie","Street Sense","Honest Answer","","","","","Mark Glatt, Agent",75000
3,0628,"Hunter Valley Farm, Agent ","","Never Say Know (IRE)","","CH",Colt,"Never Say Know (IRE)","No Nay Never","Hot Legs (IRE)","","","","","Walsh Racing",80000
3,0629,"Bluewater Sales LLC, Agent XXV ","","Hot and Sultry","","DB/BR",Filly,"Hot and Sultry","Speightster","Hot Water","","","","","Alex Lieblong",475000
3,0630,"Scott Mallory, Agent I ","","Safe Travels","","GR/RO",Filly,"Safe Travels","Liam's Map","House of Dixie","","","","","R.N.A. (120,000)",---
3,0631,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent for Berkshire Stud","","Voleuse","","B",Filly,"Voleuse","Runhappy","Hush Now","","","","","R.N.A. (12,000)",---
3,0632,"Gainesway, Agent XXXVII ","","Winit","","GR/RO",Colt,"Winit","Tapit","I Like to Whim","","","","","Whisper Hill Farm LLC",410000
3,0633,"Lane's End, Agent ","","Union Rags --- I'll Show Me","","B",Colt,"","Union Rags","I'll Show Me","","","","","Out",0
3,0634,"Denali Stud, Agent X ","","Fierce Debate","","B",Colt,"Fierce Debate","More Than Ready","Immortal Life (IRE)","","","","","R.N.A. (100,000)",---
3,0635,"Lane's End, Agent ","","Off the Cuff","","B",Colt,"Off the Cuff","Bernardini","Improv","","","","","Out",0
3,0636,"Bedouin Bloodstock, Agent ","","Boone's Path","","B",Colt,"Boone's Path","Pioneerof the Nile","Indian Carlie","","","","","R.N.A. (45,000)",---
3,0637,"Lane's End, Agent ","","Always a Party","","B",Filly,"Always a Party","Munnings","Indy Annestesia","","","","","West Bldstock, Agent for Repole Stables",190000
3,0638,"Lane's End, Agent ","","Uninvited Guest","","CH",Colt,"Uninvited Guest","Distorted Humor","Interrupted","","","","","West Bloodstock, Agent for Robert and Lawana Low",400000
3,0639,"Hunter Valley Farm, Agent ","","Malibu Mayhem","","B",Colt,"Malibu Mayhem","Malibu Moon","Into Summer","","","","","Out",0
3,0640,"Claiborne Farm, Agent ","","Peaceful Surprise","","B",Filly,"Peaceful Surprise","Flatter","Ire","","","","","A. L. M. Stable",50000
3,0641,"Lane's End, Agent ","","No Labels","","DB/BR",Filly,"No Labels","War Front","Irish Mission","","","","","Out",0
3,0642,"Lane's End, Agent ","","Thaayer","","DB/BR",Colt,"Thaayer","Malibu Moon","Island Sand","","","","","Joseph Burke",100000
3,0643,"Taylor Made Sales Agency, Agent for Watercress Farm (Fred W. Hertrich III)","","Hollywood Gina","","DB/BR",Colt,"Hollywood Gina","More Than Ready","Jane of All Trades","","","","","String Music Thoroughbred Investments, LLC",150000
3,0644,"Machmer Hall Sales, Agent for Machmer Hall ","","Call Me Jamal","","CH",Colt,"Call Me Jamal","Malibu Moon","Jaramar Rain","","","","","Michael Puhich, Agent",70000
3,0645,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Papa Rocket","","B",Colt,"Papa Rocket","Into Mischief","Javanese","","","","","Frank Fletcher Racing Operation, LLC",300000
3,0646,"Hill 'n' Dale Sales Agency, Agent ","","Into Mischief --- Jewel of a Cat","","B",Colt,"","Into Mischief","Jewel of a Cat","","","","","West Bldstk,Agt for Repole Stables&St Elias Stable",350000
3,0647,"Denali Stud, Agent LXIII ","","Under Oath","","CH",Colt,"Under Oath","Speightstown","Jojo Warrior","","","","","R.N.A. (170,000)",---
3,0648,"Machmer Hall Sales, Agent LXV ","","Beat Emotion","","GR/RO",Colt,"Beat Emotion","Quality Road","J. Quirk","","","","","North London Bldstk.",190000
3,0649,"Dixiana Farms LLC ","","Forever After All","","DB/BR",Filly,"Forever After All","Connect","Julia Tuttle","","","","","R.N.A. (290,000)",---
3,0650,"Taylor Made Sales Agency, Agent LXXX ","","Requestforproposal","","CH",Filly,"Requestforproposal","Mastery","Jungle Tale","","","","","Barton Hall Bloodstock",200000
3,0651,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent VII ","","Hazy Command","","B",Filly,"Hazy Command","Mastery","Justasprinkle","","","","","Lauren Carlisle, Agent",75000
3,0652,"Legacy Bloodstock, Agent XXXVII ","","Hail to Thee","","B",Colt,"Hail to Thee","Air Force Blue","Kaloura (IRE)","","","","","Townley Hall Bloodstock",30000
3,0653,"Taylor Made Sales Agency, Agent CXXX ","","Mischievous Guy","","B",Colt,"Mischievous Guy","Into Mischief","Kappa Gama","","","","","R.N.A. (75,000)",---
3,0654,"Denali Stud, Agent for Stonestreet Bred & Raised ","","Ministerial","","DB/BR",Colt,"Ministerial","Uncle Mo","Kauai Katie","","","","","MV Magnier",700000
3,0655,"Lane's End, Agent ","","Moon At Midnight","","B",Colt,"Moon At Midnight","Malibu Moon","Kay Two","","","","","Taproot Bloodstock, Agent",120000
3,0656,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Leading Contender","","DB/BR",Colt,"Leading Contender","Gun Runner","Kenda","","","","","Sage Hall Partners",180000
3,0657,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Plausible Denile","","GR/RO",Colt,"Plausible Denile","Pioneerof the Nile","Kid Silver","","","","","R.N.A. (140,000)",---
3,0658,"Columbiana Farm LLC ","","Dolce Ghost","","CH",Filly,"Dolce Ghost","Ghostzapper","Knk's Dolce Vita","","","","","R.N.A. (14,000)",---
3,0659,"Woods Edge Farm (Peter O'Callaghan), Agent ","","We All See It","","B",Colt,"We All See It","Street Sense","Krissy's Candy","","","","","Out",0
3,0660,"Taylor Made Sales Agency, Agent LXXXV ","","Avenging Warrior","","DB/BR",Colt,"Avenging Warrior","Street Sense","La Belle","","","","","R.N.A. (70,000)",---
3,0661,"Gainesway, Agent XLIX ","","Snip","","GR/RO",Filly,"Snip","Ghostzapper","Lady Dyna","","","","","Mayberry Farm",260000
3,0662,"Gainesway, Agent XII ","","Noble Union","","DB/BR",Colt,"Noble Union","Union Rags","La Milanesa","","","","","Mayberry Farm",300000
3,0663,"Bedouin Bloodstock, Agent ","","Chopin Drive","","B",Filly,"Chopin Drive","Super Saver","Laskarina","","","","","J. C. M.",210000
3,0664,"Lane's End, Agent ","","Keepcalmcarryon","","B",Colt,"Keepcalmcarryon","Union Rags","Lavender Chrissie","","","","","West Bloodstock, Agent for Robert and Lawana Low",75000
3,0665,"Machmer Hall Sales, Agent for Machmer Hall ","","Three Witches","","DB/BR",Filly,"Three Witches","Into Mischief","Layreebelle","","","","","Mike Ryan, Agent",350000
3,0666,"Hill 'n' Dale Sales Agency, Agent ","","Dreams Unwind","","B",Filly,"Dreams Unwind","Candy Ride (ARG)","Lemhill Basr","","","","","Green Spring Farm",180000
3,0667,"Hunter Valley Farm, Agent ","","Sport Pepper","","CH",Colt,"Sport Pepper","Classic Empire","Le Mi Geaux","","","","","Red Wings Enterprises",100000
3,0668,"Hunter Valley Farm, Agent ","","Bold Leader","","B",Colt,"Bold Leader","Keen Ice","Lenders Way","","","","","Out",0
3,0669,"Machmer Hall Sales, Agent for Machmer Hall ","","We the People","","B",Colt,"We the People","Constitution","Letchworth","","","","","Bradley Thoroughbreds LLC, Agt.",220000
3,0670,"Lane's End, Agent for Wygod Equine LLC ","","Life On the Nile","","DB/BR",Colt,"Life On the Nile","Pioneerof the Nile","Life Is Sweet","","","","","Out",0
3,0671,"Eaton Sales, Agent for Spendthrift Farm LLC ","","Strong Light","","GR/RO",Colt,"Strong Light","Brody's Cause","Light Shine","","","","","West Point & Albaugh",105000
3,0672,"Runnymede Farm, Inc., Agent ","","Icarus","","GR/RO",Colt,"Icarus","Arrogate","Light the Sky","","","","","John Barth",210000
3,0673,"Lane's End, Agent ","","Mean Jakey","","DB/BR",Colt,"Mean Jakey","Violence","Lindy","","","","","Mike McCarty",340000
3,0674,"Claiborne Farm, Agent ","","Misread","","B",Filly,"Misread","Blame","Line","","","","","Out",0
3,0675,"Scott Mallory, Agent VII ","","Sunset Provision","","GR/RO",Colt,"Sunset Provision","Munnings","Little Mizzy","","","","","Out",0
3,0676,"Machmer Hall Sales, Agent II ","","Tawny Port","","DB/BR",Colt,"Tawny Port","Pioneerof the Nile","Livi Makenzie","","","","","John P. Fort",430000
3,0677,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Mr. and Mrs. Larry D. Williams","","Mo Gold","","B",Colt,"Mo Gold","Uncle Mo","Lochinvar's Gold","","","","","R.N.A. (210,000)",---
3,0678,"Denali Stud, Agent XVIII ","","Marketsegmentation","","DB/BR",Filly,"Marketsegmentation","American Pharoah","Lonelily (IRE)","","","","","R.N.A. (120,000)",---
3,0679,"Taylor Made Sales Agency, Agent XC ","","Crazy Genius","","B",Colt,"Crazy Genius","Nyquist","Lots o' Lex","","","","","R.N.A. (120,000)",---
3,0680,"Denali Stud, Agent LXVI ","","Conch Daddy","","B",Colt,"Conch Daddy","Nyquist","Lunar Empress","","","","","Out",0
3,0681,"Eaton Sales, Agent ","","Officer Nick","","GR/RO",Colt,"Officer Nick","Frosted","Magical Belle","","","","","West Point & Romans Racing, L.E.B., Agent",225000
3,0682,"Denali Stud, Agent LXVI ","","Determined Dream","","B",Filly,"Determined Dream","American Pharoah","Magical Dream (IRE)","","","","","Phil Schoenthal, Agent for D. Hatman Thoroughbreds",300000
3,0683,"Columbiana Farm LLC, Agent I ","","Miracle On Ice","","B",Colt,"Miracle On Ice","Dialed In","Magical Victory","","","","","R.N.A. (70,000)",---
3,0684,"Taylor Made Sales Agency, Agent CCXV ","","Heavenly Praise","","GR/RO",Filly,"Heavenly Praise","Arrogate","Mahkama","","","","","R.N.A. (200,000)",---
3,0685,"Taylor Made Sales Agency, Agent XCVI ","","Just Like This","","CH",Colt,"Just Like This","Candy Ride (ARG)","Majestic Presence","","","","","Brandon Parlante",250000
3,0686,"Pope McLean (Crestwood Farm), Agent for Kendall E. Hansen, M.D. Racing, LLC","","I Was Born Ready","","GR/RO",Colt,"I Was Born Ready","More Than Ready","Majorelle","","","","","D.J. Stable",100000
3,0687,"Eaton Sales, Agent ","","Glitter Street","","B",Colt,"Glitter Street","Twirling Candy","Malibu Drive","","","","","Turning Hawk B.S.S.",165000
3,0688,"Taylor Made Sales Agency, Agent for Spendthrift Farm LLC ","","Topanga Canyon","","CH",Filly,"Topanga Canyon","Lord Nelson","Malibu Pier","","","","","R.N.A. (95,000)",---
3,0689,"Denali Stud, Agent LXI ","","Flaca","","B",Filly,"Flaca","Uncle Mo","Manda Bay","","","","","Out",0
3,0690,"Machmer Hall Sales, Agent XIV ","","Tiz a Country Girl","","DB/BR",Filly,"Tiz a Country Girl","Tiznow","Mantekilla","","","","","Tommy Town Thoroughbreds",75000
3,0691,"Machmer Hall Sales, Agent XXXI ","","Midnight Munchie's","","DB/BR",Colt,"Midnight Munchie's","Midnight Storm","Margarita Salt","","","","","R.N.A. (75,000)",---
3,0692,"Legacy Bloodstock, Agent VII ","","Forced Ranking","","DB/BR",Colt,"Forced Ranking","Mastery","Market Magic","","","","","Ives Hall Capital",140000
3,0693,"Bedouin Bloodstock, Agent ","","Miss Bellatrix","","B",Filly,"Miss Bellatrix","Into Mischief","Max's Warrior","","","","","Lehigh Bloodstock",75000
3,0694,"Clarkland Farm, LLC ","","Purity","","DB/BR",Filly,"Purity","Violence","Maybellene","","","","","Hunter Rankin, Agent",130000
3,0695,"Runnymede Farm, Inc., Agent ","","Andros","","B",Colt,"Andros","Uncle Mo","Mezinka","","","","","Donato Lanni, Agt for SF/Starlight/Madaket",585000
3,0696,"Gainesway, Agent XLVII ","","Secret Cargo","","B",Colt,"Secret Cargo","Gun Runner","Midnight Bliss","","","","","Riley Robb Bloodstock",300000
3,0697,"Denali Stud, Agent LIII ","","American Pharoah --- Midwife","","B",Colt,"","American Pharoah","Midwife","","","","","Out",0
3,0698,"Claiborne Farm, Agent ","","Spurt","","DB/BR",Filly,"Spurt","Runhappy","Might","","","","","Out",0
3,0699,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Stamkos","","DB/BR",Colt,"Stamkos","Nyquist","Mighty Moon","","","","","Phil and Christine Hatfield",320000
3,0700,"Eaton Sales, Agent ","","Lakota Spirit","","B",Filly,"Lakota Spirit","Curlin","Milam","","","","","B S W/ Crow",250000
3,0701,"Gainesway, Agent XVII ","","So Determined","","B",Colt,"So Determined","Into Mischief","Mimi's Tiz","","","","","West Bldstk,Agt for Repole Stables&St Elias Stable",875000
3,0702,"Taylor Made Sales Agency, Agent CLVIII ","","Patagonian Empire","","DB/BR",Colt,"Patagonian Empire","Empire Maker","Ministra Habil (CHI)","","","","","Out",0
3,0703,"Buck Pond Farm (Douglas S. Arnold), Agent ","","Higher Standard","","DB/BR",Colt,"Higher Standard","Into Mischief","Minks Aprise","","","","","R.N.A. (290,000)",---
3,0704,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ","","Faith Runner","","DB/BR",Colt,"Faith Runner","Medaglia d'Oro","Miss Empire","","","","","Lori Gervais, West Point T B, Charlie Pigg",300000
3,0705,"Lane's End, Agent ","","Yesmorerich","","DB/BR",Colt,"Yesmorerich","Honor Code","Miss Luann","","","","","R.N.A. (75,000)",---
3,0706,"Machmer Hall Sales, Agent XLI ","","Castel Trosino","","DB/BR",Colt,"Castel Trosino","Declaration of War","Miss Prudence","","","","","R.N.A. (65,000)",---
3,0707,"Lane's End, Agent ","","Brockovich","","B",Filly,"Brockovich","Honor Code","Miss Squeal","","","","","Shadwell Estate Company, Ltd.",150000
3,0708,"Denali Stud, Agent LXIV ","","Span of Control","","B",Colt,"Span of Control","Into Mischief","Moana","","","","","Oak Avenue Bloodstock",250000
3,0709,"Eaton Sales, Agent ","","Media Mogul","","GR/RO",Colt,"Media Mogul","Empire Maker","Modeling","","","","","Ben Glass, Agent",120000
3,0710,"Dixiana Farms LLC ","","Magic Treats","","CH",Filly,"Magic Treats","Candy Ride (ARG)","Momentary Magic","","","","","R.N.A. (190,000)",---
3,0711,"Denali Stud, Agent LXVI ","","Mazuma","","CH",Colt,"Mazuma","American Pharoah","Moth (IRE)","","","","","Winchell Thoroughbreds LLC",200000
3,0712,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC","","Slicksneakyandfast","","B",Filly,"Slicksneakyandfast","Medaglia d'Oro","Motown Lady","","","","","R.N.A. (170,000)",---
3,0713,"Bluewater Sales LLC, Agent XVIII ","","Liberty for All","","B",Colt,"Liberty for All","Constitution","Mrs. Mary S","","","","","R.N.A. (190,000)",---
3,0714,"Bedouin Bloodstock, Agent I ","","Whenthedawnbreaks","","B",Filly,"Whenthedawnbreaks","Ghostzapper","Mushka","","","","","Atlas Bloodstock, Agent",370000
3,0715,"Machmer Hall Sales, Agent LVI ","","Asset Basis","","B",Colt,"Asset Basis","Tiznow","My Life","","","","","Woodford Thoroughbreds",85000
3,0716,"Taylor Made Sales Agency, Agent XCIV ","","Princip","","B",Colt,"Princip","Violence","My Royalty","","","","","Muir Hut Stables, LLC",130000
3,0717,"Runnymede Farm, Inc., Agent ","","Vulin","","B",Filly,"Vulin","Kitten's Joy","Mystra","","","","","Meah / Lloyd Bloodstock, Agent for Calvin Nguyen",165000
3,0718,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Juju's Map","","B",Filly,"Juju's Map","Liam's Map","Nagambie","","","","","Albaugh Family /Barry Berkelhammer, Agent",300000
3,0719,"Penn Sales ","","Run Til Dawn","","CH",Filly,"Run Til Dawn","Lord Nelson","Nechez Dawn","","","","","Out",0
3,0720,"Denali Stud, Agent XXV ","","Steinbeck","","GR/RO",Colt,"Steinbeck","Frosted","Nickel","","","","","Hoby and Layna Kight",125000
3,0721,"Lane's End, Agent ","","No Code","","DB/BR",Colt,"No Code","Honor Code","No Curfew","","","","","Steve Carr",75000
3,0722,"Eaton Sales, Agent ","","Per Aa","","B",Filly,"Per Aa","American Pharoah","Nomee","","","","","Out",0
3,0723,"Denali Stud, Agent XXX ","","Egomania","","B",Colt,"Egomania","Candy Ride (ARG)","Northern Station","","","","","Ben McElroy, Agent",200000
3,0724,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent XX ","","Determined Truth","","CH",Filly,"Determined Truth","Flatter","No Use Denying","","","","","Phil Schoenthal, Agent for D. Hatman Thoroughbreds",100000
3,0725,"Rosilyn Polan (Sunday Morning Farm) ","","Wit","","DB/BR",Colt,"Wit","Practical Joke","Numero d'Oro","","","","","West Bldstk,Agt for Repole Stables&St Elias Stable",575000
3,0726,"Denali Stud, Agent XXII ","","King of Truth","","B",Colt,"King of Truth","Into Mischief","Oatsee","","","","","M. Racing Group",175000
3,0727,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent X ","","Zazzy Zazzy Dazzle","","CH",Filly,"Zazzy Zazzy Dazzle","Union Rags","Oblige","","","","","Christina Jelm for Mike Waters",50000
3,0728,"Bluewater Sales LLC, Agent VI ","","James Aloysius","","DB/BR",Colt,"James Aloysius","More Than Ready","Olorda (GER)","","","","","Oracle Bloodstock, Agent",200000
3,0729,"Legacy Bloodstock, Agent XXXIII ","","Candy Mom","","DB/BR",Filly,"Candy Mom","Candy Ride (ARG)","One Stormy Mama","","","","","Out",0
3,0730,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent III ","","Lady Prowess","","DB/BR",Filly,"Lady Prowess","Mastery","Our Jenny B","","","","","Sarazen Stable",90000
3,0731,"Summerfield (Francis and Barbara Vanlangendonck), Agent X ","","Pappacap","","B",Colt,"Pappacap","Gun Runner","Pappascat","","","","","Out",0
3,0732,"Hunter Valley Farm, Agent ","","Legend in Disguise","","B",Colt,"Legend in Disguise","Liam's Map","Pastel Gal","","","","","West Bldstk,Agt for Repole Stables&St Elias Stable",160000
3,0733,"Gainesway, Agent for Stonestreet Bred & Raised ","","Lady Eveline","","B",Filly,"Lady Eveline","Ghostzapper","Peggy Jane","","","","","Out",0
3,0734,"Eaton Sales, Agent ","","Wetherly","","DB/BR",Filly,"Wetherly","Malibu Moon","Perseverante (CHI)","","","","","R.N.A. (65,000)",---
3,0735,"Hunter Valley Farm, Agent ","","Constitution --- Personal Sunset","","B",Colt,"","Constitution","Personal Sunset","","","","","R.N.A. (140,000)",---
3,0736,"Denali Stud, Agent LIV ","","Pingus","","B",Colt,"Pingus","Uncle Mo","Photo Call (IRE)","","","","","R.N.A. (95,000)",---
3,0737,"Dixiana Farms LLC ","","Bold Empire","","DB/BR",Colt,"Bold Empire","Pioneerof the Nile","Photographer","","","","","Crestwood Bloodstock, Agent",300000
3,0738,"Taylor Made Sales Agency, Agent CCXX ","","Piqua","","CH",Colt,"Piqua","Speightstown","Pickaway (IRE)","","","","","Eclipse Thoroughbred Partners",100000
3,0739,"Taylor Made Sales Agency, Agent XCIII ","","Starship Elegance","","CH",Filly,"Starship Elegance","Union Rags","Pine Needles","","","","","Monarch Farm",40000
3,0740,"Gainesway, Agent XXXVII ","","Golden Passage","","B",Colt,"Golden Passage","Quality Road","Play Ballado","","","","","R.N.A. (235,000)",---
3,0741,"Lane's End, Agent ","","Laugh and Play","","B",Filly,"Laugh and Play","Into Mischief","Playful Humor","","","","","R.N.A. (140,000)",---
3,0742,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ","","Plum Arrogant","","B",Colt,"Plum Arrogant","Arrogate","Plum Pretty","","","","","Out",0
3,0743,"Denali Stud, Agent VII ","","Up Her Sleeve","","B",Filly,"Up Her Sleeve","Mastery","Pocket of Aces","","","","","Out",0
3,0744,"Lane's End, Agent ","","Royal Mischief","","B",Filly,"Royal Mischief","Into Mischief","Princess Arabella","","","","","Out",0
3,0745,"Taylor Made Sales Agency, Agent CCXX ","","Committoexcellence","","DB/BR",Filly,"Committoexcellence","Pioneerof the Nile","Princess Ash","","","","","Knowles Farm, LLC",70000
3,0746,"Nursery Place, Agent ","","Defensible","","B",Colt,"Defensible","Blame","Private Citizen","","","","","F Brothers, Agent for Starlight",400000
3,0747,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent II ","","Mercury's Wimbo","","GR/RO",Filly,"Mercury's Wimbo","Malibu Moon","Queenie's Song","","","","","J. C. M.",275000
3,0748,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent IV ","","Blamethechampagne","","B",Filly,"Blamethechampagne","Candy Ride (ARG)","Quippery","","","","","Six Column Stables",210000
3,0749,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Night Music","","DB/BR",Colt,"Night Music","Candy Ride (ARG)","Randie's Legend","","","","","Muir Hut Stables, LLC",250000
3,0750,"Taylor Made Sales Agency, Agent LXXIV ","","Hobgoblin","","DB/BR",Colt,"Hobgoblin","Not This Time","Rateeba","","","","","Out",0
3,0751,"Hunter Valley Farm, Agent ","","Into Mischief --- Rau Breck","","B",Filly,"","Into Mischief","Rau Breck","","","","","Oracle Bloodstock, Agent",430000
3,0752,"Machmer Hall Sales, Agent II ","","Inkosi","","GR/RO",Colt,"Inkosi","Medaglia d'Oro","Ready to Act","","","","","Out",0
3,0753,"Gainesway, Agent LXIV ","","Dance It","","GR/RO",Filly,"Dance It","Tapit","Redwood Dancer","","","","","Whisper Hill Farm LLC",500000
3,0754,"Lane's End, Agent ","","Taking Names","","B",Colt,"Taking Names","Arrogate","Rehear","","","","","Bella Inizio Farm, Agent",100000
3,0755,"Lane's End, Agent ","","Chasing Fireflies","","DB/BR",Filly,"Chasing Fireflies","Twirling Candy","Rehearsed","","","","","WSS Racing / William Simon",50000
3,0756,"Denali Stud, Agent for River Bend Farm ","","Demanded","","DB/BR",Colt,"Demanded","Medaglia d'Oro","Requested","","","","","Out",0
3,0757,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised","","Bye Bye Bobby","","GR/RO",Colt,"Bye Bye Bobby","Quality Road","Revel in the Win","","","","","B-4 Farms, LLC",870000
3,0758,"Bluewater Sales LLC, Agent XV ","","Air of Authority","","DB/BR",Filly,"Air of Authority","Speightstown","Rhythm of Grace","","","","","Don R. Dizney, LLC",150000
3,0759,"Hill 'n' Dale Sales Agency, Agent ","","Wizard Serrat","","B",Colt,"Wizard Serrat","Honor Code","Riverine","","","","","Out",0
3,0760,"Lane's End, Agent ","","Informed Risk","","CH",Colt,"Informed Risk","Gun Runner","Run a Risk","","","","","Barton Hall Bloodstock",300000
3,0761,"Dixiana Farms LLC ","","Sacred Kitten","","CH",Filly,"Sacred Kitten","Kitten's Joy","Sacred Feather","","","","","Out",0
3,0762,"Taylor Made Sales Agency, Agent XXIV ","","Liquidity Provider","","DB/BR",Filly,"Liquidity Provider","Connect","Sam's Bliss","","","","","Cayuga Capital",360000
3,0763,"Summerfield (Francis and Barbara Vanlangendonck), Agent LI ","","Fast Summer","","GR/RO",Filly,"Fast Summer","Frosted","Saratoga Summer","","","","","Out",0
3,0764,"Taylor Made Sales Agency, Agent CCXX ","","Winnie Cooper","","DB/BR",Filly,"Winnie Cooper","Speightstown","Savvy Star","","","","","C.J. Thoroughbreds",200000
3,0765,"Bluewater Sales LLC, Agent XX ","","King Doodle","","B",Colt,"King Doodle","Into Mischief","Sca Doodle","","","","","D K W Racing",250000
3,0766,"Sierra Farm ","","Sordid","","GR/RO",Filly,"Sordid","Uncle Mo","Scandalous Song","","","","","J. C. M.",150000
3,0767,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent XII ","","It's On You","","CH",Filly,"It's On You","Practical Joke","Scarlet's Castle","","","","","R.N.A. (70,000)",---
3,0768,"Hill 'n' Dale Sales Agency, Agent ","","Mwari","","GR/RO",Colt,"Mwari","Arrogate","Sea Gift","","","","","R.N.A. (65,000)",---
3,0769,"Lane's End, Agent ","","Qabilah","","B",Filly,"Qabilah","Kitten's Joy","Search and Seizure","","","","","Joseph Burke",180000
3,0770,"Lane's End, Agent ","","Ballot Box","","B",Colt,"Ballot Box","Honor Code","Secret Ballot","","","","","R.N.A. (80,000)",---
3,0771,"Legacy Bloodstock, Agent XXXVII ","","Liam's Blue Moon","","B",Colt,"Liam's Blue Moon","Air Force Blue","Secret Charm (IRE)","","","","","Eisaman Equine",70000
3,0772,"Clearsky Farms, Agent I ","","Sequist","","DB/BR",Filly,"Sequist","Nyquist","Secret Garden (PER)","","","","","West Point Thoroughbreds and Dallas Stewart",100000
3,0773,"Bluewater Sales LLC, Agent I ","","Cacheton","","B",Colt,"Cacheton","Union Rags","Sensitively","","","","","R.N.A. (85,000)",---
3,0774,"Hill 'n' Dale Sales Agency, Agent ","","Beyblader","","GR/RO",Colt,"Beyblader","Arrogate","Serenading","","","","","Sam Aguiar",60000
3,0775,"Denali Stud, Agent XLII ","","Sweetbourboncandy","","B",Colt,"Sweetbourboncandy","Candy Ride (ARG)","Serena's Harmony","","","","","Out",0
3,0776,"Hill 'n' Dale Sales Agency, Agent ","","Show Can","","DB/BR",Colt,"Show Can","Candy Ride (ARG)","Show Stealer","","","","","William S. Sparks & Bob LaPenta",180000
