Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
5,1367,"Denali Stud, Agent XLVIII ","","Not This Time --- Rose Grey","","GR/RO",Filly,"","Not This Time","Rose Grey","","","","","III Beautys Thoroughbred LLC",127000
5,1368,"Lane's End, Agent ","","Justify --- Roxy Gap","","B",Colt,"","Justify","Roxy Gap","","","","","Avenue Bloodstock",350000
5,1369,"Machmer Hall Sales, Agent for Machmer Hall et al. VI ","","Judge Boushay","","B    ",Colt,"Judge Boushay","Global Campaign","Ruby Roan","","","","","BSW/Crow, Agent ",120000
5,1370,"Lane's End, Agent ","","Not This Time --- Run a Risk","","CH",Colt,"","Not This Time","Run a Risk","","","","","Sanspring Investmernts",50000
5,1371,"Paramount Sales, Agent XXXI ","","Voodoo Doll","","B",Colt,"Voodoo Doll","Vekoma","Salino","","","","","D.J. Stable, LLC",220000
5,1372,"Highgate Sales, Agent XXV ","","Not With a Fox","","B",Filly,"Not With a Fox","Not This Time","Samiam","","","","","Little Red Feather Racing/ Agent, John Dowd",215000
5,1373,"Hunter Valley Farm, Agent ","","Sandal's Song","","CH",Colt,"Sandal's Song","Mendelssohn","Sandal","","","","","R.N.A. (75,000)",---
5,1374,"Stonehaven Steadings ","","Maclean's Music --- Santa Vindi","","CH   ",Colt,"","Maclean's Music","Santa Vindi","","","","","JAS / Costa ",450000
5,1375,"Eaton Sales, Agent ","","American Pharoah --- Sarah Lynx (IRE)","","B",Colt,"","American Pharoah","Sarah Lynx (IRE)","","","","","Margaret O'Toole",50000
5,1376,"Paramount Sales, Agent LXXVII ","","Truly Unbelievable","","CH",Colt,"Truly Unbelievable","Vekoma","Saratoga Summer","","","","","Out",0
5,1377,"Hartwell Farm, Agent VIII ","","Lennox the Grey","","DB/BR",Colt,"Lennox the Grey","Liam's Map","Satisfaction","","","","","Willow Pond Stable",130000
5,1378,"Upson Downs Farm, Agent VII ","","Nyquist --- Saturday Night","","CH",Filly,"","Nyquist","Saturday Night","","","","","R.N.A. (100,000)",---
5,1379,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent IV ","","Market Chill","","B",Filly,"Market Chill","Not This Time","Scarlett Lace","","","","","Morrison Hall Bloodstock",200000
5,1380,"Gainesway, Agent XLII ","","Copacabana","","CH",Filly,"Copacabana","Not This Time","Scat's Empire","","","","","Out",0
5,1381,"Farfellow Farms ","","Candy Ride (ARG) --- Schema","","CH",Colt,"","Candy Ride (ARG)","Schema","","","","","Ben Gase",180000
5,1382,"Taylor Made Sales Agency, Agent LXXV ","","Practical Joke --- Scripted","","CH",Colt,"","Practical Joke","Scripted","","","","","XQC",80000
5,1383,"Eaton Sales, Agent ","","Uncle Mo --- Sebago Lake","","GR/RO",Colt,"","Uncle Mo","Sebago Lake","","","","","First Finds Farm",65000
5,1384,"Paramount Sales, Agent CXXX ","","Teasip","","DB/BR",Colt,"Teasip","Yaupon","Secret Garden (PER)","","","","","Steven W. Young, Agent",200000
5,1385,"Hill 'n' Dale at Xalapa, Agent ","","Decisive Deception","","B    ",Filly,"Decisive Deception","Charlatan","Secret Thoughts","","","","","Declan Jackson /Stepaside Farm ",210000
5,1386,"Penn Sales ","","Sirius Pursuit","","DB/BR",Filly,"Sirius Pursuit","Knicks Go","Seeking a Star","","","","","MyRacehorse & HorseOlogy, Agent",200000
5,1387,"Eaton Sales, Agent for Longford Farm ","","Out of the Woods","","CH",Colt,"Out of the Woods","Constitution","Sensitive","","","","","Out",0
5,1388,"Machmer Hall Sales, Agent for Machmer Hall and Schiano Inc. ","","Boys Game","","DB/BR",Colt,"Boys Game","Game Winner","Sentimental","","","","","R. Townsend Sparks",30000
5,1389,"Denali Stud, Agent for Don Alberto Corporation ","","Senza Piu","","CH",Filly,"Senza Piu","Good Magic","Senza Te","","","","","Out",0
5,1390,"Hill 'n' Dale at Xalapa, Agent ","","Seraphim","","DB/BR",Filly,"Seraphim","Ghostzapper","Serapha","","","","","Amerman Racing, LLC",325000
5,1391,"Gainesway, Agent XII ","","Tapit --- She's Delightful","","GR/RO",Filly,"","Tapit","She's Delightful","","","","","Out",0
5,1392,"Eaton Sales, Agent ","","City of Light --- Shockingly","","B",Filly,"","City of Light","Shockingly","","","","","R.N.A. (190,000)",---
5,1393,"Woods Edge Farm, Agent ","","Good Magic --- Show Me Mo","","DB/BR",Colt,"","Good Magic","Show Me Mo","","","","","Out",0
5,1394,"Lane's End, Agent ","","Speightstown --- Show Me the Gold","","B",Colt,"","Speightstown","Show Me the Gold","","","","","Wexford Bloodstock",5000
5,1395,"Lane's End, Agent ","","Theoretical","","CH",Filly,"Theoretical","Nyquist","Shysheisnot","","","","","Out",0
5,1396,"Claiborne Farm, Agent ","","Street Sense --- Sibaaq","","B",Colt,"","Street Sense","Sibaaq","","","","","Steven W. Young, Agent",125000
5,1397,"Woods Edge Farm, Agent ","","Gethsemane","","B",Colt,"Gethsemane","Knicks Go","Siempre Mi Amor","","","","","CHC INC., Maverick Racing & Siena Farm",425000
5,1398,"Machmer Hall Sales, Agent for Machmer Hall ","","Twirling Candy --- Six Ornaments","","DB/BR",Filly,"","Twirling Candy","Six Ornaments","","","","","Bo Bromagen",180000
5,1399,"Castle Park Farm LLC (Noel Murphy), Agent VII ","","Magnifier","","DB/BR",Colt,"Magnifier","Violence","Size","","","","","Winchell Thoroughbreds ",150000
5,1400,"Eaton Sales, Agent for Spendthrift Farm LLC ","","Omaha Beach --- Skipalute","","DB/BR",Colt,"","Omaha Beach","Skipalute","","","","","R.N.A. (100,000)",---
5,1401,"Pope McLean (Crestwood Farm), Agent III ","","Twirling Candy --- Sky Gold","","B",Filly,"","Twirling Candy","Sky Gold","","","","","Belladonna Racing, Cherie DeVaux, Agent",270000
5,1402,"Hill 'n' Dale at Xalapa, Agent ","","City Kitties","","B",Filly,"City Kitties","Quality Road","Skyphos","","","","","Steve Rothblum, Agent for Mark Davis",125000
5,1403,"Legacy Bloodstock, Agent for WinStar Farm Bred & Raised ","","Charlatan --- So Darn Hot","","CH",Filly,"","Charlatan","So Darn Hot","","","","","Miacomet Bloodstock",160000
5,1404,"Terrazas Thoroughbreds, Agent for Corser Thoroughbreds, LLC ","","Two Out Hero","","B",Colt,"Two Out Hero","War Front","Song River","","","","","Chad Summers, Agent",240000
5,1405,"Moreau Bloodstock Int'l Inc. ","","Bird the Banker","","B",Filly,"Bird the Banker","War of Will","Southern Gem","","","","","BSW/Crow, Agent ",180000
5,1406,"Taylor Made Sales Agency, Agent for Bridlewood Farm ","","Tremont Tammy","","DB/BR",Filly,"Tremont Tammy","Maclean's Music","Southern Girl","","","","","John Ballantyne/NBS Stable",180000
5,1407,"Denali Stud, Agent XLVI ","","Not This Time --- Space Talk (GB)","","B",Colt,"","Not This Time","Space Talk (GB)","","","","","Wycombe House",240000
5,1408,"Gainesway, Agent XII ","","Sunrise","","DB/BR",Colt,"Sunrise","Karakontie (JPN)","Spanish Bunny","","","","","Steven W. Young, Agent",150000
5,1409,"Wynnstay Sales, Agent II ","","Immense Guilt","","B",Filly,"Immense Guilt","Blame","Spanker","","","","","Oracle Bloodstock, Agent",240000
5,1410,"Machmer Hall Sales, Agent for Machmer Hall I ","","Liam's Map --- Special You","","GR/RO",Filly,"","Liam's Map","Special You","","","","","L and R Partners",180000
5,1411,"Runnymede Farm LLC, Agent ","","Confessional","","GR/RO",Colt,"Confessional","Essential Quality","Speedy Vanessa","","","","","S L Equine",160000
5,1412,"Eaton Sales, Agent ","","Borderland","","GR/RO",Colt,"Borderland","Essential Quality","Stage Stop","","","","","Out",0
5,1413,"Pope McLean (Crestwood Farm), Agent XXI ","","War of Will --- Star Pearl","","B",Filly,"","War of Will","Star Pearl","","","","","R.N.A. (45,000)",---
5,1414,"Nursery Place, Agent ","","Dixie Hex","","B",Colt,"Dixie Hex","Good Magic","Starstream","","","","","Mr. Ma Stables",160000
5,1415,"Gainesway, Agent XLII ","","Street Sense --- Stillchargingmaria","","B",Colt,"","Street Sense","Stillchargingmaria","","","","","Out",0
5,1416,"Machmer Hall Sales, Agent for Machmer Hall I ","","Teatonic","","B",Filly,"Teatonic","Yaupon","Stonetonic","","","","","Stoneway Farm",260000
5,1417,"Pope McLean (Crestwood Farm), Agent XV ","","Authentic --- Strawberry Tequila","","DB/BR",Colt,"","Authentic","Strawberry Tequila","","","","","KGS",13000
5,1418,"Taylor Made Sales Agency, Agent CIII ","","Sugar Princess","","B",Filly,"Sugar Princess","Authentic","Sugar Queen","","","","","R.N.A. (75,000)",---
5,1419,"Hunter Valley Farm, Agent ","","Dazzle d'Oro","","B",Colt,"Dazzle d'Oro","Bolt d'Oro","Sunnysammi","","","","","Lauren Carlisle, Agent ",250000
5,1420,"Hunter Valley Farm, Agent ","","Yaupon --- Superhelpful","","B",Filly,"","Yaupon","Superhelpful","","","","","XQC",105000
5,1421,"Hunter Valley Farm, Agent ","","Complexity --- Surf Siren","","B",Filly,"","Complexity","Surf Siren","","","","","Belladonna Racing, Cherie DeVaux, Agent",300000
5,1422,"Hunter Valley Farm, Agent ","","Omaha Beach --- Suspicious Spouse","","CH",Filly,"","Omaha Beach","Suspicious Spouse","","","","","Stardust Partners",75000
5,1423,"Machmer Hall Sales, Agent for Machmer Hall ","","Cognition","","DB/BR",Filly,"Cognition","Practical Joke","Syllable","","","","","Judd Falls Farm",170000
5,1424,"Gainesway, Agent XLI ","","Justify --- Take a Memo","","B",Colt,"","Justify","Take a Memo","","","","","Out",0
5,1425,"Denali Stud, Agent XXXIX ","","Liam's Map --- Taparri","","DB/BR",Colt,"","Liam's Map","Taparri","","","","","Elena Racing Inc",210000
5,1426,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Stonestreet Bred & Raised","","Betty's Pearl","","GR/RO",Filly,"Betty's Pearl","Munnings","Tapping Pearl","","","","","Kimmel/Sallusto, Agt for Sean Flanagan",300000
5,1427,"Gainesway, Agent XXVII ","","Gun Runner --- Tap to It","","CH",Colt,"","Gun Runner","Tap to It","","","","","R.N.A. (375,000)",---
5,1428,"Upson Downs Farm, Agent I ","","Carolina Legacy","","B",Colt,"Carolina Legacy","Munnings","Tar Heel Mom","","","","","Martin Anthony",100000
5,1429,"Eaton Sales, Agent ","","Tacos and Tequila","","B",Colt,"Tacos and Tequila","Speightstown","Taylor Avenue","","","","","Flying Dutchmen",180000
5,1430,"Terrazas Thoroughbreds, Agent for Corser Thoroughbreds, LLC ","","Candy Ride (ARG) --- Tell All","","B",Filly,"","Candy Ride (ARG)","Tell All","","","","","R.N.A. (27,000)",---
5,1431,"Hunter Valley Farm, Agent ","","Infinite Wisdom","","DB/BR",Filly,"Infinite Wisdom","Maxfield","Tensas Cowgirl","","","","","Kenneth McPeek, Agent for Harold Lerner",150000
5,1432,"Lane's End, Agent ","","Blame --- The Rahy Angel","","B",Colt,"","Blame","The Rahy Angel","","","","","Grove Stud",40000
5,1433,"Stonehaven Steadings ","","Rapid Ascent","","B    ",Colt,"Rapid Ascent","Quality Road","Thissmytime","","","","","Ed & Susie Orr",335000
5,1434,"Gainesway, Agent VIII ","","Silver State --- Time to Tap","","B",Colt,"","Silver State","Time to Tap","","","","","Ben Gase",100000
5,1435,"Machmer Hall Sales, Agent for Machmer Hall et al. ","","Knick the Quick","","GR/RO",Colt,"Knick the Quick","Knicks Go","Tizabella","","","","","Ridethecoattails",60000
5,1436,"Legacy Bloodstock, Agent XXXVII ","","Volatile --- Tiz a Brite Miss","","GR/RO",Colt,"","Volatile","Tiz a Brite Miss","","","","","Arno Grether",80000
5,1437,"Gainesway, Agent XI ","","War Front --- Tiz Ella","","DB/BR",Colt,"","War Front","Tiz Ella","","","","","Lynwood Stable",180000
5,1438,"Woods Edge Farm, Agent ","","Practical Joke --- Tizlegal","","GR/RO",Colt,"","Practical Joke","Tizlegal","","","","","Happy Ranch",150000
5,1439,"Greenfield Farms, Agent VI ","","American Pharoah --- Toy Moon","","B",Filly,"","American Pharoah","Toy Moon","","","","","R.N.A. (50,000)",---
5,1440,"Moreau Bloodstock Int'l Inc. ","","Bubble Lake","","B",Colt,"Bubble Lake","Upstart","Tres Chic","","","","","Legion Bldstk, Agt for Hoolie Racing/Blue Mist",160000
5,1441,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent X ","","Apollo's Glory","","B",Colt,"Apollo's Glory","Bolt d'Oro","Tropical Wave","","","","","Breandan Draper, Agt. for Raymond Fischer",80000
5,1442,"Eaton Sales, Agent ","","Into Mischief --- Troubles No Mo","","B",Colt,"","Into Mischief","Troubles No Mo","","","","","R.N.A. (180,000)",---
5,1443,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent I ","","Yaupon --- Truly Mine","","DB/BR",Colt,"","Yaupon","Truly Mine","","","","","Palermo",135000
5,1444,"Nursery Place, Agent ","","Street Sense --- Tully's Hope","","B",Colt,"","Street Sense","Tully's Hope","","","","","Ballybush Stables",40000
5,1445,"Hill 'n' Dale at Xalapa, Agent ","","Dwight","","B    ",Colt,"Dwight","Bolt d'Oro","Tulsa","","","","","Tom McCrocklin, Agent",270000
5,1446,"Machmer Hall Sales, Agent for HREH, Raised at Springhill Equine","","Silver State --- Twice Around","","B",Colt,"","Silver State","Twice Around","","","","","Red Wings ",90000
5,1447,"Taylor Made Sales Agency, Agent XLIII ","","Peppermint Twist","","B",Filly,"Peppermint Twist","Not This Time","Twisted Kitty","","","","","Out",0
5,1448,"Taylor Made Sales Agency, Agent CLXII ","","Noisetomakenoise","","B",Filly,"Noisetomakenoise","Audible","Union Gables","","","","","Amanda Gillman, Agent for Lucky Hat Racing ",160000
5,1449,"Gainesway, Agent III ","","Ulassai","","CH",Filly,"Ulassai","Munnings","Unrivaled Princess","","","","","Don Alberto Corporation",140000
5,1450,"Bluewater Sales LLC, Agent VI ","","Copper Luna","","CH",Filly,"Copper Luna","Practical Joke","Valiant Moon","","","","","Firsthome Thoroughbreds",125000
5,1451,"Legacy Bloodstock, Agent for WinStar Farm Bred & Raised ","","Maclean's Music --- Venus Valentine","","B",Filly,"","Maclean's Music","Venus Valentine","","","","","Elena Racing Inc",150000
5,1452,"Greenfield Farms, Agent XVIII ","","Charlatan --- Vevina","","B",Filly,"","Charlatan","Vevina","","","","","Silver Creek Thoroughbreds",75000
5,1453,"Bluewater Sales LLC, Agent VII ","","Maclean's Music --- Victory Square","","DB/BR",Filly,"","Maclean's Music","Victory Square","","","","","R.N.A. (55,000)",---
5,1454,"Denali Stud, Agent XXXIX ","","Max Vegas","","GR/RO",Colt,"Max Vegas","Maxfield","Viva Vegas","","","","","Greg Martin, Agent",40000
5,1455,"Hartwell Farm, Agent I ","","Electa","","B",Filly,"Electa","Constitution","Wait for Nairobi","","","","","Bregman Family Racing, LLC & Rusty Arnold",350000
5,1456,"Paul Tackett ","","Justify --- War of the States","","CH",Colt,"","Justify","War of the States","","","","","Lugamo Racing Stables",150000
5,1457,"Peter Sheppell Thoroughbreds, Agent ","","Speightstown --- Wasabi Girl","","CH",Colt,"","Speightstown","Wasabi Girl","","","","","Boots n Bikinis LLC",150000
5,1458,"Gainesway, Agent XXVII ","","Constitution --- Whisper to Mama","","DB/BR",Colt,"","Constitution","Whisper to Mama","","","","","Whisper Hill Farm LLC/ Monique Delk, Agent",675000
5,1459,"Machmer Hall Sales, Agent for St. Simon Place ","","Maxfield --- Why Oh You","","B",Filly,"","Maxfield","Why Oh You","","","","","Tom McCrocklin, Agent",200000
5,1460,"Lane's End, Agent ","","Maxfield --- Wild Ridge","","DB/BR",Colt,"","Maxfield","Wild Ridge","","","","","Katsumi Yoshida",450000
5,1461,"Hill 'n' Dale at Xalapa, Agent ","","Charlatan --- Win McCool","","CH   ",Colt,"","Charlatan","Win McCool","","","","","Miacomet Bloodstock",70000
5,1462,"Taylor Made Sales Agency, Agent CLI ","","Munnings --- With Dignity","","B",Filly,"","Munnings","With Dignity","","","","","Out",0
5,1463,"Paramount Sales, Agent XXIII ","","Volatile --- Withhold","","GR/RO",Filly,"","Volatile","Withhold","","","","","Out",0
5,1464,"Machmer Hall Sales, Agent for Machmer Hall ","","Ima Big Bad Wolf","","B    ",Colt,"Ima Big Bad Wolf","Practical Joke","Wolfbane","","","","","Never Say Die Bloodstock",185000
5,1465,"Castle Park Farm LLC (Noel Murphy), Agent IV ","","Turner's Charm","","DB/BR",Filly,"Turner's Charm","Not This Time","Worth a Chance Mo","","","","","Ike and Dawn Thrash",75000
5,1466,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Stonestreet Bred & Raised","","Street Sense --- Yes I'll Go","","B",Filly,"","Street Sense","Yes I'll Go","","","","","Durcan Bloodstock / Longway Stables",135000
5,1467,"Woods Edge Farm, Agent IX ","","Fire Ile","","B",Filly,"Fire Ile","City of Light","Yes It's Jackie","","","","","Richard Radigan & Ryan Hansonn",40000
5,1468,"Claiborne Farm, Agent ","","I Answered","","B",Filly,"I Answered","Quality Road","You Asked","","","","","Out",0
5,1469,"Woods Edge Farm, Agent ","","Street Sense --- Youcan'tcatchme","","DB/BR",Filly,"","Street Sense","Youcan'tcatchme","","","","","Jeffrey Bloom, Agent & Tom McCrocklin",70000
5,1470,"Taylor Made Sales Agency, Agent for Coteau Grove Farms ","","Dr. My Eyes","","B",Colt,"Dr. My Eyes","Maxfield","You Caught My Eye","","","","","R.N.A. (70,000)",---
5,1471,"Woods Edge Farm, Agent ","","City of Light --- Zadina","","B",Colt,"","City of Light","Zadina","","","","","Quarter Pole Enterprises, LLC",190000
5,1472,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Brookfield Stud","","Macy's Mischief","","B",Filly,"Macy's Mischief","Liam's Map","Able to Smile","","","","","Double Down Racing LLC",210000
5,1473,"Eaton Sales, Agent for WinStar Farm Bred & Raised ","","Omaha Beach --- Abounding Joy","","DB/BR",Colt,"","Omaha Beach","Abounding Joy","","","","","R.N.A. (185,000)",---
5,1474,"Denali Stud, Agent XVIII ","","Raging Current","","DB/BR",Filly,"Raging Current","Good Magic","Acqua Fresh (URU)","","","","","R.N.A. (95,000)",---
5,1475,"Bedouin Bloodstock, Agent XII ","","Knicks Go --- Adari","","B",Filly,"","Knicks Go","Adari","","","","","R.N.A. (60,000)",---
5,1476,"Clarkland Farm, LLC, Agent ","","Yaupon --- After the Party","","DB/BR",Colt,"","Yaupon","After the Party","","","","","Happy Birthday Chili",85000
5,1477,"Denali Stud, Agent LII ","","Ace in Hand","","GR/RO",Colt,"Ace in Hand","Charlatan","Aguilera","","","","","Kenneth McPeek, Agent",400000
5,1478,"Hunter Valley Farm, Agent ","","Max","","DB/BR",Filly,"Max","Maxfield","Alasaayil","","","","","R.N.A. (75,000)",---
5,1479,"Paramount Sales, Agent LIV ","","First Offense","","B",Colt,"First Offense","Omaha Beach","A Life That's Good","","","","","Out",0
5,1480,"Glen Hill Farm ","","Canterville","","B",Colt,"Canterville","Kantharos","All Girl","","","","","John Ballantyne/NBS Stable",110000
5,1481,"Hill 'n' Dale at Xalapa, Agent ","","Rebalancing","","CH   ",Colt,"Rebalancing","Charlatan","Amazing Ride","","","","","Klaravich Stable, Inc.",425000
5,1482,"KatieRich Farms ","","Sid the Kid","","CH",Colt,"Sid the Kid","Nyquist","Amazonian","","","","","R.N.A. (145,000)",---
5,1483,"Pope McLean (Crestwood Farm), Agent I ","","Prince of Broadway","","B",Filly,"Prince of Broadway","Volatile","American Queen","","","","","BSW/Crow, Agent ",75000
5,1484,"Gainesway, Agent XXVII ","","Street Sense --- America's Starlet","","B",Colt,"","Street Sense","America's Starlet","","","","","Out",0
5,1485,"Lane's End, Agent ","","Her Majesty","","B",Filly,"Her Majesty","Quality Road","Amiche","","","","","Red, White & Blue",280000
5,1486,"Hill 'n' Dale at Xalapa, Agent ","","Ain't Dere No Mo","","DB/BR",Colt,"Ain't Dere No Mo","McKinzie","Amused","","","","","Tom Amoss, Agent",230000
5,1487,"Summerfield (Francis and Barbara Vanlangendonck), Agent XVI ","","Antonino","","GR/RO",Colt,"Antonino","Candy Ride (ARG)","Anabella Queen","","","","","R.N.A. (120,000)",---
5,1488,"Upson Downs Farm, Agent ","","Tiz the Law --- Ana Luna (GB)","","B",Colt,"","Tiz the Law","Ana Luna (GB)","","","","","Blue Rose Farm",40000
5,1489,"Lane's End, Agent for Summer Wind Equine, LLC ","","M N Fatz","","B",Colt,"M N Fatz","Hard Spun","Analyze","","","","","RKTN Racing LLC",75000
5,1490,"Machmer Hall Sales, Agent XIX ","","Twirling Candy --- Ancient Secret","","B",Colt,"","Twirling Candy","Ancient Secret","","","","","D. Farrington",130000
5,1491,"Denali Stud, Agent VI ","","Bolt d'Oro --- Angle of Attack","","B",Filly,"","Bolt d'Oro","Angle of Attack","","","","","R.N.A. (35,000)",---
5,1492,"Lane's End, Agent for Coteau Grove Farms ","","Companion","","GR/RO",Filly,"Companion","Caravaggio","Anima Gemella","","","","","Amerman Racing, LLC",100000
5,1493,"Gainesway, Agent X ","","Tartabull","","GR/RO",Colt,"Tartabull","Tapit","Anna's Bandit","","","","","Chad Summers, Agent",310000
5,1494,"Lane's End, Agent ","","Quality Swag","","DB/BR",Filly,"Quality Swag","Essential Quality","Anukis","","","","","Chief Horse Futures",150000
5,1495,"Gainesway, Agent XIII ","","Late Night Text","","B",Filly,"Late Night Text","Into Mischief","Arrifana","","","","","Out",0
5,1496,"Taylor Made Sales Agency, Agent XXV ","","Justify --- Artemis","","CH",Colt,"","Justify","Artemis","","","","","Pro Racing Stable LLC",250000
5,1497,"Glen Hill Farm ","","War of Will --- Aspening","","B",Colt,"","War of Will","Aspening","","","","","Mathew Robert",175000
5,1498,"Paramount Sales, Agent XXIII ","","Vino Rosso --- Assets of War","","CH   ",Colt,"","Vino Rosso","Assets of War","","","","","R.N.A. (45,000)",---
5,1499,"Tarleton Farm, Agent ","","Liam's Map --- Astonished","","GR/RO",Filly,"","Liam's Map","Astonished","","","","","Jamie Carter",30000
5,1500,"Taylor Made Sales Agency, Agent for Don Alberto Corporation ","","Alta Avenue","","CH",Filly,"Alta Avenue","Tacitus","Atala","","","","","R.N.A. (70,000)",---
5,1501,"Moreau Bloodstock Int'l Inc. ","","Silver State --- Aunt Els","","DB/BR",Filly,"","Silver State","Aunt Els","","","","","Out",0
5,1502,"Paramount Sales, Agent XXXV ","","Wall Street Mogul","","B",Colt,"Wall Street Mogul","Practical Joke","Aurora's Ride","","","","","Klaravich Stable, Inc.",325000
5,1503,"Clearsky Farms, Agent VII ","","Zero Hour","","DB/BR",Colt,"Zero Hour","Omaha Beach","Autumn Wedding","","","","","R.N.A. (170,000)",---
5,1504,"Gainesway, Agent VI ","","Constitution --- Ayers Rock","","DB/BR",Colt,"","Constitution","Ayers Rock","","","","","Belladonna Racing, Cherie DeVaux, Agent",450000
5,1505,"Hill 'n' Dale at Xalapa, Agent ","","General Zapper","","B    ",Colt,"General Zapper","Ghostzapper","Back Off","","","","","McMahon & Hill Bloodstock as Agent",115000
5,1506,"Pope McLean (Crestwood Farm), Agent IX ","","Maclean's Music --- Balandra Bay","","B",Colt,"","Maclean's Music","Balandra Bay","","","","","Jorge Luis Gonzalez",15000
5,1507,"Gainesway, Agent XVII ","","Mo the Merrier","","B",Colt,"Mo the Merrier","Uncle Mo","Bambalina","","","","","Kenneth McPeek, Agent for Harold Lerner",160000
5,1508,"Claiborne Farm, Agent ","","Mongolian Prince","","CH",Colt,"Mongolian Prince","Munnings","Bankable","","","","","Hubert Guy Bloodstock",70000
5,1509,"Gainesway, Agent X ","","Tapit --- Bayou Tortuga","","GR/RO",Colt,"","Tapit","Bayou Tortuga","","","","","Jones/Everett, Agent",45000
5,1510,"Runnymede Farm LLC, Agent ","","Collective Beauty","","CH",Filly,"Collective Beauty","Collected","Beautician","","","","","Douglas Scharbauer",240000
5,1511,"Denali Stud, Agent XXXIV ","","Quality Road --- Bellavais","","B",Colt,"","Quality Road","Bellavais","","","","","R.N.A. (190,000)",---
5,1512,"Claiborne Farm, Agent ","","Gun Runner --- Bendable","","B",Filly,"","Gun Runner","Bendable","","","","","St. Francis Thoroughbreds",55000
5,1513,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Stonestreet Bred & Raised","","Prime Connection","","B",Filly,"Prime Connection","Into Mischief","Berned","","","","","Niall Brennan for JR International",350000
5,1514,"Hill 'n' Dale at Xalapa, Agent ","","Corsia Veloce","","B    ",Filly,"Corsia Veloce","Practical Joke","Beth's Bling","","","","","R.N.A. (20,000)",---
5,1515,"Paramount Sales, Agent CXXVI ","","Knicks Go --- Big Rings","","GR/RO",Filly,"","Knicks Go","Big Rings","","","","","R.N.A. (100,000)",---
5,1516,"Claiborne Farm, Agent ","","Quarry","","B",Colt,"Quarry","War of Will","Black Dynamite","","","","","Out",0
5,1517,"Hill 'n' Dale at Xalapa, Agent ","","Really Blessed","","B",Filly,"Really Blessed","Practical Joke","Blessed Truly","","","","","Out",0
5,1518,"Paramount Sales, Agent XXXIX ","","Coffee With Cream","","B",Filly,"Coffee With Cream","Hard Spun","Boldest Vow","","","","","Nicoma Agent for Itr LLC",50000
5,1519,"Hill 'n' Dale at Xalapa, Agent ","","Nyquist --- Bo's Image","","GR/RO",Colt,"","Nyquist","Bo's Image","","","","","R.N.A. (145,000)",---
5,1520,"Bedouin Bloodstock, Agent VIII ","","Twirling Candy --- Bourbonesque","","B",Colt,"","Twirling Candy","Bourbonesque","","","","","R.N.A. (70,000)",---
5,1521,"Gainesway, Agent for Bridlewood Farm ","","Essential Quality --- Bridlewood Cat","","B",Colt,"","Essential Quality","Bridlewood Cat","","","","","R.N.A. (175,000)",---
5,1522,"Penn Sales, Agent for Opas and Sinatra ","","Winter Cherry","","DB/BR",Filly,"Winter Cherry","Union Rags","Brilliant Future","","","","","Glockenburg LLC",50000
5,1523,"Lane's End, Agent ","","Bonsai Warrior","","DB/BR",Colt,"Bonsai Warrior","Yaupon","Burdeos","","","","","Out",0
5,1524,"Machmer Hall Sales, Agent for WinStar Farm Bred & Raised ","","Our Two Girls","","B",Filly,"Our Two Girls","Caravaggio","Candy Apple Red","","","","","Kenneth McPeek, Agent",165000
5,1525,"Gainesway, Agent XLII ","","Munnings --- Carioquinha","","CH",Filly,"","Munnings","Carioquinha","","","","","R.N.A. (140,000)",---
5,1526,"Denali Stud, Agent XXXII ","","Yaupon --- Cartwheelin Lulu","","B",Colt,"","Yaupon","Cartwheelin Lulu","","","","","JAS / Costa ",150000
5,1527,"Hill 'n' Dale at Xalapa, Agent ","","Maclean's Music --- Casual","","DB/BR",Colt,"","Maclean's Music","Casual","","","","","Heiligbrodt/Jackpot/WhisperingOaks/CoteauGrove",625000
5,1528,"Clarkland Farm, LLC ","","Knicks Go --- Celtic Chant","","GR/RO",Filly,"","Knicks Go","Celtic Chant","","","","","Full of Run Racing LLC & Ten Strike Racing",60000
5,1529,"Bluewater Sales LLC, Agent II ","","Celtic Flame","","CH",Colt,"Celtic Flame","Hard Spun","Celtic Cross","","","","","Colts Neck Stables",185000
5,1530,"Gainesway, Agent for Don Alberto Corporation ","","McKinzie --- Charlatana","","DB/BR",Filly,"","McKinzie","Charlatana","","","","","R.N.A. (170,000)",---
5,1531,"Taylor Made Sales Agency, Agent CXXXV ","","Not This Time --- Chiding","","DB/BR",Colt,"","Not This Time","Chiding","","","","","R.N.A. (70,000)",---
5,1532,"Denali Stud, Agent LIV ","","Patrick's Blessing","","B",Colt,"Patrick's Blessing","Twirling Candy","Church","","","","","Michael McLoughlin",210000
