Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
1,0034,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Wrightsville","","DB/BR",Colt,"Wrightsville","Candy Ride (ARG)","Seahawk Girl","","","","","Donato Lanni, Agt. for SF/Starlight/Madaket",610000
1,0035,"Bluewater Sales LLC, Agent II ","","Sendera","","CH",Filly,"Sendera","Gun Runner","See Ya Signe","","","","","Out",0
1,0036,"Hunter Valley Farm, Agent ","","Fond","","DB/BR",Filly,"Fond","Curlin","Separationofpowers","","","","","Repole Stable & St. Elias Stables",650000
1,0037,"Lane's End, Agent ","","Frontline Warrior","","B",Colt,"Frontline Warrior","War Front","Shamrock Rose","","","","","Ingordo Bloodstock",175000
1,0038,"Gainesway, Agent X ","","Speightstown --- Shared Account","","CH",Colt,"","Speightstown","Shared Account","","","","","R.N.A. (325,000)",---
1,0039,"Hill 'n' Dale Sales Agency, Agent ","","Coerce","","DB/BR",Filly,"Coerce","Uncle Mo","Show Stealer","","","","","Juddmonte Farms",475000
1,0040,"Machmer Hall Sales, Agent for Machmer Hall ","","In the Numbers","","B",Colt,"In the Numbers","Flatter","Simply Sunny","","","","","Klaravich Stable",360000
1,0041,"Gainesway, Agent X ","","Annulled","","GR/RO",Filly,"Annulled","Tapit","Sindy With an S","","","","","Out",0
1,0042,"Eaton Sales, Agent for Spendthrift Farm LLC ","","Urban Legend","","B",Colt,"Urban Legend","Into Mischief","Singing Kitty","","","","","Red Wings ",300000
1,0043,"Taylor Made Sales Agency, Agent for JSM Equine LLC ","","Gun Runner --- Singwiththebirds","","B",Colt,"","Gun Runner","Singwiththebirds","","","","","Out",0
1,0044,"Gainesway, Agent X ","","Grand Lady Mo","","DB/BR",Filly,"Grand Lady Mo","Uncle Mo","Sip Sip","","","","","R.N.A. (275,000)",---
1,0045,"Four Star Sales, Agent ","","Cochran","","CH",Filly,"Cochran","Gun Runner","Skipped","","","","","R.N.A. (250,000)",---
1,0046,"Taylor Made Sales Agency, Agent CXV ","","Mendelssohn --- Sly Roxy","","B",Colt,"","Mendelssohn","Sly Roxy","","","","","Out",0
1,0047,"Machmer Hall Sales, Agent for Machmer Hall I ","","Mostly Mischief","","B",Filly,"Mostly Mischief","Into Mischief","Smart Indeed","","","","","Alistair Roden Bloodstock",550000
1,0048,"Betz Thoroughbreds, Inc., Agent ","","Midnight Council","","B",Colt,"Midnight Council","Omaha Beach","Smooth Performer","","","","","Jonathan Dean",110000
1,0049,"Valkyre Stud, Agent I ","","Bad Advice","","CH",Colt,"Bad Advice","Gun Runner","Sneaky Betty","","","","","Repole Stable & St. Elias Stables",600000
1,0050,"Ballysax Bloodstock, Agent XI ","","Knockout Rose","","B",Filly,"Knockout Rose","Twirling Candy","Solerina","","","","","Ashbrook Farm / Wimbledon Farm / Matt O'Connor",175000
1,0051,"Gainesway, Agent XLVIII ","","Rumours Have It","","B",Filly,"Rumours Have It","Tapit","Songbird","","","","","Out",0
1,0052,"Paramount Sales, Agent LXV ","","Miss Rockette","","B",Filly,"Miss Rockette","Into Mischief","Song of Spring","","","","","Frank Fletcher Racing Operation",1250000
1,0053,"Eaton Sales, Agent ","","Periculum","","DB/BR",Colt,"Periculum","Blame","Soul Spirit","","","","","Ciaran Dunne",210000
1,0054,"Scott Mallory, Agent for Determined Stud ","","Senior Officer","","B",Colt,"Senior Officer","Into Mischief","Southern Ring","","","","","Fergus Galvin, Agent",500000
1,0055,"Taylor Made Sales Agency, Agent CIX ","","Constitutionreview","","B",Colt,"Constitutionreview","Constitution","Sparkling Review","","","","","Out",0
1,0056,"Claiborne Farm, Agent ","","Sense","","DB/BR",Colt,"Sense","Street Sense","Spellbound","","","","","Out",0
1,0057,"Denali Stud, Agent XXXIII ","","Prodigieux","","B",Filly,"Prodigieux","Uncle Mo","Splashy Kisses","","","","","Belladonna Racing V/Cherie DeVaux, Agt.",550000
1,0058,"Hill 'n' Dale Sales Agency, Agent ","","Justify --- Spun Lovin Girl","","CH",Colt,"","Justify","Spun Lovin Girl","","","","","Three Chimneys Farm",300000
1,0059,"Taylor Made Sales Agency, Agent for JSM Equine LLC ","","Cathcart","","B",Filly,"Cathcart","Quality Road","S S Pinafore","","","","","Mike Ryan, Agent",800000
1,0060,"Glennwood Farm Inc., Agent ","","One Champ","","CH",Colt,"One Champ","Curlin","Stage Magic","","","","","Hideyuki Mori",1200000
1,0061,"Valkyre Stud, Agent IV ","","Lagynos","","CH",Colt,"Lagynos","Kantharos","Steamy","","","","","Chad Schumer, Agent",200000
1,0062,"Glennwood Farm Inc., Agent ","","Sicilian Defense","","B",Colt,"Sicilian Defense","Uncle Mo","Strombolian","","","","","R.N.A. (200,000)",---
1,0063,"Paramount Sales, Agent CIX ","","Olive Cotton","","B",Filly,"Olive Cotton","Kitten's Joy","Sugar and Te (IRE)","","","","","Arnmore Thoroughbreds, LLC",100000
1,0064,"Sequel New York, Agent for Chester and Mary Broman ","","No Foolin Mo","","B",Colt,"No Foolin Mo","Uncle Mo","Sultry","","","","","R.N.A. (285,000)",---
1,0065,"Hunter Valley Farm, Agent ","","First World War","","DB/BR",Colt,"First World War","War Front","Sundaysatthebeach","","","","","R.N.A. (135,000)",---
1,0066,"Scott Mallory, Agent for Determined Stud ","","Great Opportunity","","DB/BR",Colt,"Great Opportunity","Connect","Sustained","","","","","West Bloodstock, Agent for Repole Stable",160000
1,0067,"Claiborne Farm, Agent ","","No Mo Candy","","B",Filly,"No Mo Candy","Uncle Mo","Sweet","","","","","Cayson Lane",80000
1,0068,"Denali Stud, Agent XLII ","","Hop Sing","","GR/RO",Colt,"Hop Sing","Curlin","Sweet Assassin","","","","","Out",0
1,0069,"Hunter Valley Farm, Agent ","","Kehoe Beach","","B",Filly,"Kehoe Beach","Omaha Beach","Sweet Awakening","","","","","Fairview LLC",450000
1,0070,"Bluegrass Thoroughbred Services Inc., Agent for Merriebelle Stable, LLC","","Taboo Mischief","","CH",Filly,"Taboo Mischief","Audible","Taboo","","","","","Whisper Hill Farm LLC",300000
1,0071,"Paramount Sales, Agent IV ","","Temecula","","DB/BR",Colt,"Temecula","Speightstown","Tap Diva","","","","","F. Brothers, Agt. for Starlight",175000
1,0072,"Taylor Made Sales Agency, Agent LXVII ","","Taylor Swifter","","B",Filly,"Taylor Swifter","American Pharoah","Taylor S","","","","","West Bloodstock, Agent for Robert & Lawana Low",725000
1,0073,"Betz Thoroughbreds, Inc., Agent ","","Conquest Warrior","","B",Colt,"Conquest Warrior","City of Light","Tea Time","","","","","Courtlandt Farm, LLC",1000000
1,0074,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised","","Teen Idol","","CH",Colt,"Teen Idol","Curlin","Teen Pauline","","","","","Out",0
1,0075,"Scott Mallory, Agent for Determined Stud ","","Overly Dramatic","","DB/BR",Filly,"Overly Dramatic","Into Mischief","Tenacious Jewel","","","","","West Bloodstock, Agent for Repole Stable",300000
1,0076,"KatieRich Farms ","","Joyful Lass","","B",Filly,"Joyful Lass","War Front","Tensas Wedding Joy","","","","","Michael Wallace, Agent for St. Elias Stables",300000
1,0077,"Mill Ridge Sales, Agent ","","Paradise Lake","","B",Filly,"Paradise Lake","Uncle Mo","Terrific Treasure","","","","","CRK Stable, LLC",200000
1,0078,"Glen Hill Farm ","","Chicago Theatre","","B",Colt,"Chicago Theatre","Medaglia d'Oro","Theatre Star","","","","","R.N.A. (185,000)",---
1,0079,"Machmer Hall Sales, Agent for Machmer Hall and D & J Racing ","","Hoarding","","DB/BR",Colt,"Hoarding","Twirling Candy","The Bull Unbridled","","","","","Lael Stable",500000
1,0080,"Baccari Bloodstock, Agent II ","","Lady Moscato","","B",Filly,"Lady Moscato","Quality Road","Theycallmeladyluck","","","","","BC Stables",800000
1,0081,"Claiborne Farm, Agent ","","Admiral Hall","","B",Colt,"Admiral Hall","Omaha Beach","Theyskens' Theory","","","","","Ben McElroy, Agent for Wesley Ward",250000
1,0082,"Stonehaven Steadings ","","Shore Road","","CH",Colt,"Shore Road","Gun Runner","This Cat Can Dance","","","","","Talla Racing, Woodford Racing, West Point LEB, Agt",775000
1,0083,"Taylor Made Sales Agency, Agent for Spendthrift Farm LLC ","","Corruption","","DB/BR",Colt,"Corruption","Medaglia d'Oro","Thundering Sky","","","","","R.N.A. (220,000)",---
1,0084,"Glennwood Farm Inc., Agent ","","Three Tiger","","B",Filly,"Three Tiger","Into Mischief","Tiger Moth","","","","","Nagai Shoji ",375000
1,0085,"Darby Dan Farm, Agent IV ","","Nogradi","","B",Colt,"Nogradi","American Pharoah","Time and Motion","","","","","Avenue Bloodstock for Oak Tree Farm",135000
1,0086,"Denali Stud, Agent VIII ","","Tin Top Road","","B",Colt,"Tin Top Road","Quality Road","Tin Type Gal","","","","","MV Magnier, CJ Thoroughbreds, & Lee Lewis",225000
1,0087,"Darby Dan Farm, Agent IV ","","Islander","","B",Filly,"Islander","Gun Runner","Tip At Tapit","","","","","Winchell Thoroughbreds & Three Chimneys",1500000
1,0088,"Stone Farm, Agent ","","Caprina","","DB/BR",Filly,"Caprina","Constitution","Tizahit","","","","","Tracy Farmer",475000
1,0089,"Claiborne Farm, Agent ","","Nancy Story","","B",Filly,"Nancy Story","Uncle Mo","Tobago","","","","","Out",0
1,0090,"Gainesway, Agent IX ","","Tapitoro","","GR/RO",Colt,"Tapitoro","Tapit","Torreadora","","","","","de Meric Sales",170000
1,0091,"Gainesway, Agent IX ","","Summerintahoe","","GR/RO",Filly,"Summerintahoe","Tapit","Tossup","","","","","Davant Latham, Agent for TIER Racing",200000
1,0092,"Burleson Farms, Agent ","","Sitka","","GR/RO",Colt,"Sitka","Speightstown","Totem Power","","","","","Bradley Thoroughbreds, Agent",220000
1,0093,"Brookdale Sales, Agent ","","Just a Touch","","B",Colt,"Just a Touch","Justify","Touching Beauty","","","","","R.N.A. (170,000)",---
1,0094,"St George Sales, Agent XVI ","","Life Talk","","B",Filly,"Life Talk","Gun Runner","Touchy Feely","","","","","West Bloodstock, Agent for Repole Stable",335000
1,0095,"Bridie Harrison, Agent for Peter E. Blum Thoroughbreds ","","Pirate","","DB/BR",Colt,"Pirate","Omaha Beach","Treasure","","","","","F. Brothers, Agt. for Starlight - Harrell Ventures",350000
1,0096,"Gainesway, Agent XVII ","","Braid","","B",Filly,"Braid","American Pharoah","Trensa","","","","","Eclipse Thoroughbred Partners",260000
1,0097,"Stonehaven Steadings ","","Metro","","B",Colt,"Metro","Quality Road","True Feelings","","","","","Talla Racing, Woodford Racing, West Point LEB, Agt",2500000
1,0098,"Paramount Sales, Agent V ","","Nuit Magique","","CH",Filly,"Nuit Magique","Arrogate","Twixy","","","","","Hartley/De Renzo",255000
1,0099,"Paramount Sales, Agent VII ","","Arrogate --- Ultralight Beam","","CH",Filly,"","Arrogate","Ultralight Beam","","","","","Out",0
1,0100,"Mulholland Springs, Agent for Spendthrift Farm LLC ","","Soar Richard","","DB/BR",Colt,"Soar Richard","Omaha Beach","Union Prayer","","","","","R.N.A. (150,000)",---
1,0101,"Gainesway, Agent XXIV ","","Imposing","","B",Colt,"Imposing","Gun Runner","Untapable","","","","","Out",0
1,0102,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC","","Lightline","","B",Colt,"Lightline","City of Light","Upperline","","","","","Albaugh Family Stables /Barry Berkelhammer,  Agent",600000
1,0103,"Hunter Valley Farm, Agent ","","Gun Crew","","B",Colt,"Gun Crew","Gun Runner","Usrah","","","","","David Redvers Bloodstock",450000
1,0104,"Baccari Bloodstock, Agent IV ","","Dothraki","","B",Colt,"Dothraki","Into Mischief","Vanquished","","","","","Donato Lanni, Agt. for SF/Starlight/Madaket",600000
1,0105,"Gainesway, Agent X ","","Overwish","","CH",Filly,"Overwish","Curlin","Vaulcluse","","","","","West Bloodstock, Agent for Repole Stable",675000
1,0106,"Mill Ridge Sales, Agent ","","Barbtourage","","B",Filly,"Barbtourage","Into Mischief","Velvet Mood","","","","","Out",0
1,0107,"Taylor Made Sales Agency, Agent for WinStar Farm Bred & Raised ","","Team Captain","","CH",Colt,"Team Captain","Candy Ride (ARG)","Venus Valentine","","","","","Maddie Mattmiller,Agt for Black Type Thoroughbreds",450000
1,0108,"Indian Creek, Agent ","","Audacious","","B",Filly,"Audacious","Into Mischief","Veracity","","","","","Steven W. Young, Agent",700000
1,0109,"Taylor Made Sales Agency, Agent CIX ","","Into Mischief --- Verdana Bold","","CH",Colt,"","Into Mischief","Verdana Bold","","","","","Out",0
1,0110,"Lane's End, Agent ","","Golden Ghost (GB)","","B",Filly,"Golden Ghost (GB)","Medaglia d'Oro","Villa Marina (GB)","","","","","D.J. Stable, LLC",500000
1,0111,"Eaton Sales, Agent ","","Telescopic","","CH",Colt,"Telescopic","American Pharoah","Visage (IRE)","","","","","BBN Racing",150000
1,0112,"Paramount Sales, Agent XXXV ","","Zuber","","B",Filly,"Zuber","Munnings","Walking Miracle","","","","","Bobby Powell, Agent",285000
1,0113,"Taylor Made Sales Agency, Agent for Spendthrift Farm LLC ","","B Wayne","","B",Colt,"B Wayne","Bolt d'Oro","Wealth Effect","","","","","R.N.A. (220,000)",---
1,0114,"Glennwood Farm Inc., Agent ","","Time Stone","","B",Filly,"Time Stone","American Pharoah","Weekday (GB)","","","","","R.N.A. (185,000)",---
1,0115,"Stone Farm, Agent ","","West Hollywood","","DB/BR",Colt,"West Hollywood","Uncle Mo","White Hot (IRE)","","","","","R.N.A. (775,000)",---
1,0116,"Taylor Made Sales Agency, Agent for Aaron & Marie Jones LLC ","","Beanpot","","B",Filly,"Beanpot","Into Mischief","Wicked Lick","","","","","Don Robinson, Agent",410000
1,0117,"Glennwood Farm Inc., Agent ","","Leslie's Rose","","B",Filly,"Leslie's Rose","Into Mischief","Wildwood Rose (IRE)","","","","","Whisper Hill Farm LLC",1150000
1,0118,"Beau Lane Bloodstock, Agent I ","","Aldora","","DB/BR",Filly,"Aldora","Gun Runner","Winter Dawn","","","","","Out",0
1,0119,"Hinkle Farms ","","Jane Addams","","CH",Filly,"Jane Addams","Curlin","Win the War","","","","","R.N.A. (185,000)",---
1,0120,"Highgate Sales, Agent XVI ","","Agate Road","","B    ",Colt,"Agate Road","Quality Road","Yellow Agate","","","","","Repole Stable & St. Elias Stables",650000
1,0121,"Denali Stud, Agent for WinStar Farm Bred & Raised ","","Born Noble","","B",Colt,"Born Noble","Constitution","Zapperkat","","","","","Michael Wallace, Agent for St. Elias Stables",725000
1,0122,"Indian Creek, Agent ","","Perfectify","","B",Colt,"Perfectify","Justify","Above Perfection","","","","","BSW/Crow Colts Group/Gandharvi Racing",550000
1,0123,"Gainesway, Agent XII ","","Bold Landing","","DB/BR",Colt,"Bold Landing","Omaha Beach","Achalaya","","","","","White Birch Farm",775000
1,0124,"Taylor Made Sales Agency, Agent LII ","","Rubies From Burma","","B",Filly,"Rubies From Burma","American Pharoah","Achieved (AUS)","","","","","R.N.A. (230,000)",---
1,0125,"Legacy Bloodstock, Agent XI ","","American Runner","","B",Colt,"American Runner","Gun Runner","Acqua Fresh (URU)","","","","","Yoshizawa Stable ",125000
1,0126,"Four Star Sales, Agent ","","Midsummer's Dream","","DB/BR",Filly,"Midsummer's Dream","Liam's Map","Adream","","","","","Out",0
1,0127,"Taylor Made Sales Agency, Agent CLXII ","","Guns of August","","B",Colt,"Guns of August","War Front","Akatea (IRE)","","","","","Chad Schumer, Agent",130000
1,0128,"Gainesway, Agent XVI ","","Making Magic","","CH",Filly,"Making Magic","Union Rags","Alchemist","","","","","Out",0
1,0129,"Gainesway, Agent XLVIII ","","Kitsuneno Yomeiri","","B",Filly,"Kitsuneno Yomeiri","Justify","Aloof (IRE)","","","","","North Hills Co., Ltd.",550000
1,0130,"Glennwood Farm Inc., Agent ","","Montego Bay","","CH",Filly,"Montego Bay","Speightstown","Always On My Mind","","","","","Larkin Armstrong, Agent",400000
1,0131,"Stone Farm, Agent ","","Hampton Yard","","DB/BR",Filly,"Hampton Yard","Uncle Mo","Amagansett","","","","","BBN Racing, LLC",450000
1,0132,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ","","Weather Delay","","CH",Filly,"Weather Delay","Curlin","American Gal","","","","","West Bloodstock, Agent for Repole Stable",500000
1,0133,"Gainesway, Agent XXXIX ","","Adoptable","","B",Filly,"Adoptable","Curlin","American Story","","","","","Repole Stable & St. Elias Stables",450000
1,0134,"Taylor Made Sales Agency, Agent CLVIII ","","El Megeeth","","DB/BR",Filly,"El Megeeth","Constitution","Amour d'Ete","","","","","Shadwell Farm",750000
1,0135,"Rosilyn Polan (Sunday Morning Farm) ","","Omaha Girl","","CH",Filly,"Omaha Girl","Omaha Beach","Anchorage","","","","","Kerri Radcliffe, Agt. for AMO Racing/Omni Horse",400000
1,0136,"Gainesway, Agent XXVI ","","Notoriety","","B",Colt,"Notoriety","Quality Road","Anonymity","","","","","Out",0
1,0137,"Lisa and Tim Turney, Agent IV ","","Federalism","","CH",Filly,"Federalism","Constitution","Another Day of Sun","","","","","Green Lantern Stables/ Patrick Masson, Agent",200000
1,0138,"Paramount Sales, Agent LXXXVI ","","Gushing","","DB/BR",Filly,"Gushing","American Pharoah","Antonia Autumn","","","","","MV Magnier & Linda Shanahan",435000
1,0139,"Baccari Bloodstock, Agent I ","","Cuffed Candy","","GR/RO",Colt,"Cuffed Candy","Candy Ride (ARG)","Appealing Bride","","","","","Albaugh Family Stables / Berry Berkelhammer, Agent",250000
1,0140,"Sequel New York, Agent for Chester and Mary Broman ","","Saint Gaudens","","B",Colt,"Saint Gaudens","Into Mischief","Artemis Agrotera","","","","","White Birch Farm, Inc.",450000
1,0141,"Eaton Sales, Agent ","","Aspen Dawn","","B",Filly,"Aspen Dawn","Quality Road","Aspen Light","","","","","Tracy Farmer",550000
1,0142,"Lane's End, Agent ","","Enamor","","DB/BR",Filly,"Enamor","American Pharoah","A Star Is Born (IRE)","","","","","G. Watts Humphrey, Jr.",350000
1,0143,"Hill 'n' Dale Sales Agency, Agent ","","Never Insured","","CH",Colt,"Never Insured","Tapit","Atlantic Voyage","","","","","West Bloodstock, Agent for Repole Stable",275000
1,0144,"Paramount Sales, Agent CIV ","","Wild Recruit","","DB/BR",Colt,"Wild Recruit","Nyquist","Awesome Wild Girl (IRE)","","","","","Interstate Bloodstock",150000
1,0145,"Eaton Sales, Agent ","","American Ticket","","B",Colt,"American Ticket","Justify","A Z Warrior","","","","","Yoshizawa Stable ",350000
1,0146,"Machmer Hall Sales, Agent XLV ","","Maysville","","CH",Colt,"Maysville","Violence","Bachata","","","","","R.N.A. (375,000)",---
1,0147,"Taylor Made Sales Agency, Agent CXLIX ","","Floored","","CH",Filly,"Floored","Curlin","Baffled","","","","","G. Watts Humphrey, Jr.",350000
1,0148,"Eaton Sales, Agent ","","Cornell","","GR/RO",Colt,"Cornell","Into Mischief","Banree","","","","","Donato Lanni, Agt. for SF/Starlight/Madaket",675000
1,0149,"Taylor Made Sales Agency, Agent CLXII ","","American Dynasty","","B",Colt,"American Dynasty","American Pharoah","Baroness Richter (IRE)","","","","","Out",0
1,0150,"Stonehaven Steadings ","","Class On Class","","B",Filly,"Class On Class","Into Mischief","Beckles Road","","","","","Courtlandt Farm, LLC",825000
1,0151,"Four Star Sales, Agent ","","Gun Twirl","","B",Filly,"Gun Twirl","Gun Runner","Bella Rafaela","","","","","L&N Racing, LLC (Lee Levinson) & Clark Brewster",300000
1,0152,"Eaton Sales, Agent ","","Beets","","B",Filly,"Beets","More Than Ready","Bernardinis Arrow","","","","","Out",0
1,0153,"Beau Lane Bloodstock ","","Sunday Song","","DB/BR",Colt,"Sunday Song","Catholic Boy","Berncredit","","","","","James Sims",170000
1,0154,"Denali Stud, Agent XLIV ","","Best of All","","B",Filly,"Best of All","Candy Ride (ARG)","Best Performance","","","","","Out",0
1,0155,"Paramount Sales, Agent LIII ","","Contessa's Song","","DB/BR",Filly,"Contessa's Song","Street Sense","Bev's Summer Song","","","","","George W. Childs",160000
1,0156,"Claiborne Farm, Agent ","","Strife","","DB/BR",Filly,"Strife","War Front","Black Dynamite","","","","","R.N.A. (250,000)",---
1,0157,"Taylor Made Sales Agency, Agent LXXIII ","","Speightstown --- Blooming","","CH",Colt,"","Speightstown","Blooming","","","","","Michael Wallace, Agt for Gandharvi/St Elias Stbls ",450000
1,0158,"Denali Stud, Agent for Stonestreet Bred & Raised ","","Jillaroo","","B",Filly,"Jillaroo","Curlin","Bounding (AUS)","","","","","Ciaron Maher Racing",250000
1,0159,"Baccari Bloodstock, Agent XII ","","Won't Be Shaken","","CH",Filly,"Won't Be Shaken","Speightstown","Bridles Prayer","","","","","Tommy Town Thoroughbreds",150000
1,0160,"Glen Hill Farm ","","Kafuji Nihonium","","CH",Colt,"Kafuji Nihonium","Kitten's Joy","Broken Dreams","","","","","J.S. Company, Limited",190000
1,0161,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC","","Mischief My Way","","B",Filly,"Mischief My Way","Into Mischief","Brooklynsway","","","","","Out",0
1,0162,"Taylor Made Sales Agency, Agent CVI ","","Discreet Mischief","","B",Colt,"Discreet Mischief","Into Mischief","Brushwork","","","","","R.N.A. (375,000)",---
1,0163,"Hill 'n' Dale Sales Agency, Agent ","","Skip the Line","","B",Colt,"Skip the Line","Into Mischief","Bubbler","","","","","West Bloodstock, Agent for Repole Stable",425000
1,0164,"Warrendale Sales, Agent XXXV ","","Just Soaring","","B",Filly,"Just Soaring","Justify","Butterflies (IRE)","","","","","Out",0
1,0165,"Denali Stud, Agent IX ","","Fort Thomas","","DB/BR",Colt,"Fort Thomas","War Front","Bye Bye Baby (IRE)","","","","","R.N.A. (275,000)",---
1,0166,"Burleson Farms, Agent ","","Beyond Lucky","","DB/BR",Filly,"Beyond Lucky","Nyquist","Cajun Delta Dawn","","","","","Courtlandt Farm, LLC",475000
1,0167,"Lane's End, Agent ","","Invigorated","","GR/RO",Colt,"Invigorated","Street Sense","Cambiocorsa","","","","","West Bloodstock, Agent for Repole Stable",250000
1,0168,"Hunter Valley Farm, Agent ","","Bathill","","B",Colt,"Bathill","Constitution","Caribbean Babe","","","","","Out",0
